up_id,uname,fans,tid_gen,tid_sub,biz_scale_rank,biz_active_rank,biz_trend_rank,biz_score,gmv_30d,avg_daily_gmv,ecpvv,charge_users,cvr,charge_level,biz_level,conclusion
1612081513,老王聊天,515974,知识,社科·法律·心理,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
503481919,Max哈正经,624670,生活,搞笑,2,2,2,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
160972207,NZ75鸽,1243139,动画,同人·手书,3,5,4,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
13279707,最上川下山,2182478,动画,动漫杂谈,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
696592828,灰客说,204484,科技,数码,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
5168707,戴墨镜的阿佐,76636,科技,数码,2,5,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
549936706,中二病草蜢,580598,影视,影视杂谈,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
407420705,桃鱼七夕大脸萌,239783,动物圈,喵星人,2,4,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
297991412,和微论件,1670682,科技,数码,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
696795220,在下悟空是也,981311,时尚,仿妆cos,2,1,0,0.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
281334705,熙留,53934,科技,数码,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
28767705,轻电科技,404224,科技,数码,2,4,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
30873412,鞋荐JMJ,73499,运动,运动文化,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
17608705,宽面车神,369039,汽车,汽车生活,3,2,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
17519822,摄影师云飞,246496,科技,数码,3,5,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1590705,良心发作的chunchun,1636963,游戏,单机游戏,4,3,0,1.75,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
597976220,林真机Seek,90354,影视,影视剪辑,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
352038217,圆方你说,1577343,生活,搞笑,4,5,1,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1933940704,买啥都要比的copy,79589,运动,运动文化,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
13397804,阿菲严测萌探长,54032,时尚,美妆护肤,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
84120411,模型师老原儿,705755,知识,科学科普,2,2,3,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1577804,某幻君,8708622,游戏,单机游戏,4,4,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
402663819,时代玩家,371682,科技,数码,3,3,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1873295428,收手机的CC,857521,科技,数码,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
8894411,子文又饿了,1071648,美食,美食侦探,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
266214428,超量测评,152296,游戏,单机游戏,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
236486428,冷斯基Snake,82625,游戏,单机游戏,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
155779227,祭司SAMQ,88037,科技,数码,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
384667818,小星想叭叭,737560,游戏,手机游戏,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
7375428,Tocci椭奇,1165473,舞蹈,宅舞,2,2,2,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
39922227,付曦冉,1632477,时尚,美妆护肤,4,4,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
419220,神奇陆夫人,1757189,游戏,单机游戏,5,5,1,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
10897217,谁是阿尖,660156,生活,出行,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
235630215,国电武术馆馆长,2266363,游戏,网络游戏,4,5,1,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
8614818,二七菌丶,46650,科技,数码,2,5,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
20695818,90后科技说,767551,科技,数码,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
382072818,春光研究院,89015,科技,数码,4,5,5,4.75,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
102757448,PSC车舍,54678,汽车,改装玩车,3,1,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
394484818,自爆小纸盒,231250,游戏,手机游戏,2,4,1,2,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
485356818,医学边界,989633,知识,科学科普,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
591977818,大力红GO,212604,科技,数码,3,4,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
11062819,OldSao老骚,1115181,动画,动漫杂谈,3,5,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
18154819,极速拍档-小乔,863000,生活,日常,4,2,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
187681452,柑宝,477440,游戏,手机游戏,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
444108819,刘一朵A,1379811,生活,搞笑,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
9135820,盐取shiotori,361498,游戏,手机游戏,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
497525820,所长Wy,1792202,汽车,新能源车,5,5,3,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
23224821,MEspace天植,1020165,生活,绘画,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1629347259,红警HBK08,2226562,游戏,单机游戏,3,5,1,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
264862821,最后一只渡渡鸟,1225066,游戏,电子竞技,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
319020821,小小万mini厨房,1278343,美食,美食制作,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
476704454,小文哥吃吃吃,4180134,美食,美食制作,3,4,1,2.25,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
20892823,柠檬派奇幻漂流,3125078,生活,搞笑,3,3,1,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
30502823,学姐圆,2357404,动画,MAD·AMV,3,5,4,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
37439823,Crazy-face,1012758,游戏,GMV,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
755824,杨颜同学,1242551,游戏,手机游戏,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
646506824,小李技术学,935659,生活,搞笑,2,3,4,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
6087825,小紧张的虫虫,4935774,美食,美食侦探,3,3,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1732848825,耿同学讲故事,1905837,知识,科学科普,3,4,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
37607457,凹凸赛克,1139325,科技,极客DIY,2,1,3,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
417583826,LIKEMUSIC,936237,科技,数码,5,5,5,5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
97213827,潜艇伟伟迷,5074826,游戏,单机游戏,2,4,0,1.5,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
133901828,二斤啦啦啦啦,1565845,科技,数码,4,4,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
267776898,我才是熊猫大G,1184716,游戏,电子竞技,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1098488828,高十二哈,330793,生活,搞笑,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
6905829,Million赵,134521,科技,数码,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
44128829,某天的游戏小屋,725415,生活,日常,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
2495818,江平舟,255478,知识,人文历史,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1242470427,硬件茶看,189365,科技,数码,2,3,5,3.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
7690817,北美燕双鹰,1406424,知识,野生技能协会,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
2519817,Harry张,221862,科技,数码,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
605455427,在下末影兽,998816,动画,同人·手书,2,2,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
487435226,闲人王昱珩,501695,付费,综合,3,2,3,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
2026548816,乔乔和夫夫,2450801,影视,小剧场,2,3,3,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
341069816,刘拖地,508793,动画,同人·手书,4,4,1,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1938616426,安奇米苏,192065,生活,搞笑,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
40953816,林枳委屈屈,305978,游戏,手机游戏,2,5,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
1634447815,惊奇动物园oopspark,837626,动画,同人·手书,3,3,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
489422426,-聚宝鹏-,291327,美食,美食记录,3,4,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
38598226,医学科普联盟,3107274,知识,科学科普,3,2,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
1238329219,觅2,1439695,动画,同人·手书,3,3,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
230926815,阿星and阿奇,3128903,生活,搞笑,4,4,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
518137613,蓝胖超人,98547,游戏,电子竞技,2,5,5,4.25,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
372311426,Beta测评研究院,605097,美食,美食记录,4,4,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
398741612,程da胖,79075,科技,数码,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
291324611,极速拍档-Jacky,893127,汽车,日常,4,4,5,4.5,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
301717426,周扒片,1521317,动画,动漫杂谈,2,5,1,2.25,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
743226,花岗岩工作室,2157655,知识,科学科普,3,5,3,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1126843295,真言科技,88437,时尚,美妆护肤,2,2,5,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
25048847,莫娜摸鱼专用,446581,游戏,手机游戏,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
36426611,王梓旭嘛,233040,影视,小剧场,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
1885250814,瑶生Y,886502,生活,搞笑,2,2,0,1,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
624757844,一只大哈鱼,2559974,生活,单机游戏,4,4,1,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
386747814,冰泪_淑芬,471435,游戏,电子竞技,2,2,2,2,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
43214426,双下巴的反击,485652,生活,日常,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
509278225,豫西小丁,810372,动物圈,汪星人,2,4,1,2,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
412798219,糖叔不说剧,245994,影视,影视杂谈,2,5,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
337279814,喜欢数码的陈同学,534497,国创,国产原创相关,2,4,3,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
155545814,刀客剑芯,282311,影视,影视杂谈,2,4,5,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
27492426,戒社,1349107,生活,日常,2,4,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
488684813,大鱼DIY,134445,科技,极客DIY,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
90361813,三十六贱笑,5346257,动画,搞笑,4,4,1,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
9411426,阿三解说,1975202,游戏,电子竞技,2,2,1,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
79061224,刘老师说电影,5285295,影视,影视杂谈,2,4,1,2,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
6092812,伤影zzz,1046688,娱乐,娱乐杂谈,2,4,1,2,0,0,0,0,0,无,低,商单衰退型：曾经商单强但趋势下行，充电转化黄金窗口
1624439811,前进的查理,140005,科技,极客DIY,2,1,3,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
478287425,会弹钢琴的疯疯,96445,科技,数码,3,5,4,4,0,0,0,0,0,无,高,商单依赖型：商单强且趋势好，短期转充电可能性极低
484378811,火兔科技,167718,游戏,单机游戏,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
2294811,疯猫MadcatClan,341616,游戏,单机游戏,2,4,2,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
96575424,BB姬Studio,606770,游戏,手机游戏,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
1813173223,王七叶-,2088486,生活,搞笑,2,1,3,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
145750219,电影冷知识,1653144,影视,影视杂谈,3,5,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
1367539810,叉叉妙妙屋,656099,生活,日常,2,2,1,1.5,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
268536810,火播君,672609,游戏,电子竞技,2,4,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
334764423,鞋吧Sneakersbar,188282,运动,运动文化,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
23945810,爱抽卡的白熊,401360,动画,同人·手书,2,3,2,2.25,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
365372809,巅峰球迷汇,428112,运动,足球,2,5,2,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
212410423,赛车手谢欣哲,291592,生活,日常,3,2,3,2.75,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
680677803,王小七Fire,3733576,知识,社科·法律·心理,4,4,1,2.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
59905809,哦呼w,4200973,鬼畜,鬼畜调教,4,4,2,3,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
39243809,麓麓有为,450920,游戏,单机游戏,2,3,1,1.75,0,0,0,0,0,无,低,低活跃型：商单充电均弱，需评估内容潜力
471993422,6GHz,275629,科技,数码,2,4,4,3.5,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
644663808,贪欲九头蛇_,936220,游戏,手机游戏,3,4,3,3.25,0,0,0,0,0,无,中,待激活型：商单一般充电弱，需运营介入
